date,Battery,
2025-05-13T01,3762,2662527
2025-05-13T02,4445,2666972
2025-05-13T03,3116,2670088
2025-05-13T04,2274,2672362
2025-05-13T05,1416,2673778
2025-05-13T06,696,2674474
2025-05-13T07,246,2674720
2025-05-13T08,151,2674871
2025-05-13T09,97,2674968
2025-05-13T10,149,2675117
2025-05-13T11,389,2675506
2025-05-13T12,652,2676158
2025-05-13T13,578,2676736
2025-05-13T14,11,2676747
2025-05-13T15,-96,2676651
2025-05-13T16,-216,2676435
2025-05-13T17,-261,2676174
2025-05-13T18,-249,2675925
2025-05-13T19,-552,2675373
2025-05-13T20,-370,2675003
2025-05-13T21,-461,2674542
2025-05-13T22,-4,2674538
2025-05-13T23,-300,2674238
2025-05-14T00,68,2674306
2025-05-14T01,1877,2676183
2025-05-14T02,4689,2680872
2025-05-14T03,3832,2684704
2025-05-14T04,2876,2687580
2025-05-14T05,2021,2689601
2025-05-14T06,749,2690350
2025-05-14T07,72,2690422
2025-05-14T08,25,2690447
2025-05-14T09,33,2690480
2025-05-14T10,165,2690645
2025-05-14T11,212,2690857
2025-05-14T12,401,2691258
2025-05-14T13,159,2691417
2025-05-14T14,29,2691446
2025-05-14T15,-34,2691412
2025-05-14T16,-370,2691042
2025-05-14T17,-603,2690439
2025-05-14T18,-725,2689714
2025-05-14T19,-479,2689235
2025-05-14T20,-383,2688852
2025-05-14T21,223,2689075
2025-05-14T22,380,2689455
2025-05-14T23,300,2689755
2025-05-15T00,420,2690175
2025-05-15T01,2721,2692896
2025-05-15T02,4220,2697116
2025-05-15T03,4068,2701184
2025-05-15T04,2952,2704136
2025-05-15T05,2046,2706182
2025-05-15T06,900,2707082
2025-05-15T07,429,2707511
2025-05-15T08,-130,2707381
2025-05-15T09,-159,2707222
2025-05-15T10,41,2707263
2025-05-15T11,162,2707425
2025-05-15T12,400,2707825
2025-05-15T13,461,2708286
2025-05-15T14,110,2708396
2025-05-15T15,-94,2708302
2025-05-15T16,-597,2707705
2025-05-15T17,-545,2707160
2025-05-15T18,-392,2706768
2025-05-15T19,-481,2706287
2025-05-15T20,-157,2706130
2025-05-15T21,640,2706770
2025-05-15T22,625,2707395
2025-05-15T23,484,2707879
2025-05-16T00,1073,2708952
2025-05-16T01,2950,2711902
2025-05-16T02,5310,2717212
2025-05-16T03,3968,2721180
2025-05-16T04,3055,2724235
2025-05-16T05,2627,2726862
2025-05-16T06,1039,2727901
2025-05-16T07,427,2728328
2025-05-16T08,-172,2728156
2025-05-16T09,-156,2728000
2025-05-16T10,-124,2727876
2025-05-16T11,-49,2727827
2025-05-16T12,360,2728187
2025-05-16T13,620,2728807
2025-05-16T14,232,2729039
2025-05-16T15,181,2729220
2025-05-16T16,-544,2728676
2025-05-16T17,-426,2728250
2025-05-16T18,-664,2727586
2025-05-16T19,-595,2726991
2025-05-16T20,-433,2726558
2025-05-16T21,-4,2726554
2025-05-16T22,442,2726996
2025-05-16T23,739,2727735
2025-05-17T00,2551,2730286
2025-05-17T01,4628,2734914
2025-05-17T02,4651,2739565
2025-05-17T03,4351,2743916
2025-05-17T04,3294,2747210
2025-05-17T05,2499,2749709
2025-05-17T06,1791,2751500
2025-05-17T07,593,2752093
2025-05-17T08,23,2752116
2025-05-17T09,-80,2752036
2025-05-17T10,89,2752125
2025-05-17T11,52,2752177
2025-05-17T12,224,2752401
2025-05-17T13,376,2752777
2025-05-17T14,49,2752826
2025-05-17T15,-84,2752742
2025-05-17T16,-479,2752263
2025-05-17T17,-264,2751999
2025-05-17T18,-666,2751333
2025-05-17T19,-682,2750651
2025-05-17T20,-273,2750378
2025-05-17T21,-149,2750229
2025-05-17T22,-22,2750207
2025-05-17T23,169,2750376
2025-05-18T00,838,2751214
2025-05-18T01,3913,2755127
2025-05-18T02,4815,2759942
2025-05-18T03,3300,2763242
2025-05-18T04,2753,2765995
2025-05-18T05,2082,2768077
2025-05-18T06,1375,2769452
2025-05-18T07,651,2770103
2025-05-18T08,169,2770272
2025-05-18T09,-71,2770201
2025-05-18T10,-96,2770105
2025-05-18T11,210,2770315
2025-05-18T12,368,2770683
2025-05-18T13,352,2771035
2025-05-18T14,-97,2770938
2025-05-18T15,-353,2770585
2025-05-18T16,-818,2769767
2025-05-18T17,-748,2769019
2025-05-18T18,-651,2768368
2025-05-18T19,-773,2767595
2025-05-18T20,-345,2767250
2025-05-18T21,-351,2766899
2025-05-18T22,44,2766943
2025-05-18T23,198,2767141
2025-05-19T00,432,2767573
2025-05-19T01,778,2768351
2025-05-19T02,3263,2771614
2025-05-19T03,3117,2774731
2025-05-19T04,2806,2777537
2025-05-19T05,2099,2779636
2025-05-19T06,945,2780581
2025-05-19T07,335,2780916
2025-05-19T08,229,2781145
2025-05-19T09,234,2781379
2025-05-19T10,-8,2781371
2025-05-19T11,427,2781798
2025-05-19T12,863,2782661
2025-05-19T13,714,2783375
2025-05-19T14,263,2783638
2025-05-19T15,338,2783976
2025-05-19T16,-520,2783456
2025-05-19T17,-674,2782782
2025-05-19T18,-929,2781853
2025-05-19T19,-541,2781312
2025-05-19T20,-262,2781050
2025-05-19T21,2,2781052
2025-05-19T22,572,2781624
2025-05-19T23,552,2782176
2025-05-20T00,558,2782734
2025-05-20T01,750,2783484
2025-05-20T02,3283,2786767
2025-05-20T03,4742,2791509
2025-05-20T04,4284,2795793
2025-05-20T05,2421,2798214
2025-05-20T06,811,2799025
2025-05-20T07,389,2799414
2025-05-20T08,-87,2799327
2025-05-20T09,-85,2799242
2025-05-20T10,-264,2798978
2025-05-20T11,-214,2798764
2025-05-20T12,686,2799450
2025-05-20T13,607,2800057
2025-05-20T14,146,2800203
2025-05-20T15,103,2800306
2025-05-20T16,-693,2799613
2025-05-20T17,-363,2799250
2025-05-20T18,-308,2798942
2025-05-20T19,-378,2798564
2025-05-20T20,-376,2798188
2025-05-20T21,-447,2797741
2025-05-20T22,-395,2797346
2025-05-20T23,-278,2797068
2025-05-21T00,494,2797562
2025-05-21T01,3213,2800775
2025-05-21T02,5398,2806173
2025-05-21T03,3942,2810115
2025-05-21T04,1749,2811864
2025-05-21T05,594,2812458
2025-05-21T06,756,2813214
2025-05-21T07,211,2813425
2025-05-21T08,-17,2813408
2025-05-21T09,-68,2813340
2025-05-21T10,-75,2813265
2025-05-21T11,51,2813316
2025-05-21T12,139,2813455
2025-05-21T13,323,2813778
2025-05-21T14,210,2813988
2025-05-21T15,-451,2813537
2025-05-21T16,-526,2813011
2025-05-21T17,-967,2812044
2025-05-21T18,-1105,2810939
2025-05-21T19,-783,2810156
2025-05-21T20,-744,2809412
2025-05-21T21,-233,2809179
2025-05-21T22,225,2809404
2025-05-21T23,586,2809990
2025-05-22T00,1460,2811450
2025-05-22T01,3780,2815230
2025-05-22T02,5343,2820573
2025-05-22T03,2591,2823164
2025-05-22T04,1784,2824948
2025-05-22T05,970,2825918
2025-05-22T06,517,2826435
2025-05-22T07,197,2826632
2025-05-22T08,-56,2826576
2025-05-22T09,-28,2826548
2025-05-22T10,60,2826608
2025-05-22T11,211,2826819
2025-05-22T12,1089,2827908
2025-05-22T13,598,2828506
2025-05-22T14,103,2828609
2025-05-22T15,-296,2828313
2025-05-22T16,-522,2827791
2025-05-22T17,-635,2827156
2025-05-22T18,-486,2826670
2025-05-22T19,-283,2826387
2025-05-22T20,-61,2826326
2025-05-22T21,19,2826345
2025-05-22T22,145,2826490
2025-05-22T23,344,2826834
2025-05-23T00,620,2827454
2025-05-23T01,2182,2829636
2025-05-23T02,3579,2833215
2025-05-23T03,3097,2836312
2025-05-23T04,1274,2837586
2025-05-23T05,637,2838223
2025-05-23T06,566,2838789
2025-05-23T07,143,2838932
2025-05-23T08,-79,2838853
2025-05-23T09,57,2838910
2025-05-23T10,264,2839174
2025-05-23T11,347,2839521
2025-05-23T12,1016,2840537
2025-05-23T13,655,2841192
2025-05-23T14,-56,2841136
2025-05-23T15,-139,2840997
2025-05-23T16,-540,2840457
2025-05-23T17,-711,2839746
2025-05-23T18,-196,2839550
2025-05-23T19,98,2839648
2025-05-23T20,-60,2839588
2025-05-23T21,519,2840107
2025-05-23T22,462,2840569
2025-05-23T23,525,2841094
2025-05-24T00,534,2841628
2025-05-24T01,2840,2844468
2025-05-24T02,3717,2848185
2025-05-24T03,2370,2850555
2025-05-24T04,1089,2851644
2025-05-24T05,901,2852545
2025-05-24T06,505,2853050
2025-05-24T07,131,2853181
2025-05-24T08,-16,2853165
2025-05-24T09,-101,2853064
2025-05-24T10,-32,2853032
2025-05-24T11,-11,2853021
2025-05-24T12,183,2853204
2025-05-24T13,220,2853424
2025-05-24T14,-111,2853313
2025-05-24T15,-125,2853188
2025-05-24T16,-222,2852966
2025-05-24T17,-289,2852677
2025-05-24T18,-454,2852223
2025-05-24T19,-473,2851750
2025-05-24T20,-412,2851338
2025-05-24T21,-478,2850860
2025-05-24T22,-247,2850613
2025-05-24T23,-73,2850540
2025-05-25T00,330,2850870
2025-05-25T01,1972,2852842
2025-05-25T02,3154,2855996
2025-05-25T03,2299,2858295
2025-05-25T04,1409,2859704
2025-05-25T05,1059,2860763
2025-05-25T06,1372,2862135
2025-05-25T07,949,2863084
2025-05-25T08,352,2863436
2025-05-25T09,-148,2863288
2025-05-25T10,166,2863454
2025-05-25T11,19,2863473
2025-05-25T12,377,2863850
2025-05-25T13,121,2863971
2025-05-25T14,-302,2863669
2025-05-25T15,-340,2863329
2025-05-25T16,-475,2862854
2025-05-25T17,-471,2862383
2025-05-25T18,-375,2862008
2025-05-25T19,-340,2861668
2025-05-25T20,-220,2861448
2025-05-25T21,-101,2861347
2025-05-25T22,123,2861470
2025-05-25T23,241,2861711
2025-05-26T00,553,2862264
2025-05-26T01,2835,2865099
2025-05-26T02,4677,2869776
2025-05-26T03,4017,2873793
2025-05-26T04,3151,2876944
2025-05-26T05,2669,2879613
2025-05-26T06,1190,2880803
2025-05-26T07,183,2880986
2025-05-26T08,90,2881076
2025-05-26T09,271,2881347
2025-05-26T10,-101,2881246
2025-05-26T11,97,2881343
2025-05-26T12,471,2881814
2025-05-26T13,51,2881865
2025-05-26T14,-140,2881725
2025-05-26T15,-397,2881328
2025-05-26T16,-967,2880361
2025-05-26T17,-720,2879641
2025-05-26T18,-888,2878753
2025-05-26T19,-518,2878235
2025-05-26T20,-245,2877990
2025-05-26T21,176,2878166
2025-05-26T22,79,2878245
2025-05-26T23,598,2878843
2025-05-27T00,581,2879424
2025-05-27T01,2394,2881818
2025-05-27T02,5580,2887398
2025-05-27T03,5028,2892426
2025-05-27T04,2912,2895338
2025-05-27T05,2249,2897587
2025-05-27T06,900,2898487
2025-05-27T07,68,2898555
2025-05-27T08,-71,2898484
2025-05-27T09,-114,2898370
2025-05-27T10,94,2898464
2025-05-27T11,131,2898595
2025-05-27T12,531,2899126
2025-05-27T13,304,2899430
2025-05-27T14,-27,2899403
2025-05-27T15,-234,2899169
